Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureX,measureY,measureGridExtensionsPerformed
output/res50k.family.seq300.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010511E7,6931.0,6930.0,4413.0,2517.0,0.0,63.67965367965368,36.32034632034632,0.0,0.6200004919155166,0.0033570857384822394,0.05753897523061059,37.522975677157326,86.06786909384603,42465.22149826056,1004365.4484519553,-961900.2269536948,6.127737589936588,144.9300791416963,-138.80234155175972,22640.95415925644,3.2670929522736563,364421.3847596813,0.0,0.0,0.0,0.0,1.0,6920.0,1.0,10.0,0.0,0.0,0.0,0.0,0.7034826589595375,0.10918143473130686,0.6367965367965368,0.013689043099412879,0.9863109569005872,0.3632034632034632,0.6225854535321838,0.6367965367965368,0.5798558350518236,0.5935997600193832,0.9475169311942758,0.6600563419586136,0.18968990997339144,0.6367965367965368,392.144,280.162,25.1005609,268.2905198,3.78414451E8,3.01590127E8,3.01546642E8,64.27128427128427,0.4765245043022844,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.family.seq450.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010521E7,6596.0,6596.0,4709.0,1887.0,0.0,71.3917525773196,28.608247422680414,0.0,0.7010099214537565,0.0027408930395579146,0.05213700030945797,29.678437884109453,76.7612191711295,40198.61366283672,878187.38374168,-837988.7700788432,6.094392611103202,133.13938504270467,-127.04499243160146,24973.20729636464,3.7861139018139234,404126.90602691367,0.0,0.0,0.0,0.0,1.0,6587.0,1.0,9.0,0.0,0.0,0.0,0.0,0.5494155154091392,0.11232396738764233,0.7139175257731959,0.010526076033230814,0.9894739239667691,0.2860824742268041,0.6907206419994183,0.7139175257731959,0.6697236139198088,0.6790102524399582,0.9579056668620595,0.7232416221956746,0.27949465885716895,0.7139175257731959,354.575,258.812,24.3673562,244.7187687,3.64157785E8,2.87180864E8,2.87180864E8,71.5888417222559,0.48528758911448244,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.family.seq450.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010532E7,6596.0,6596.0,4665.0,1931.0,0.0,70.7246816252274,29.27531837477259,0.0,0.6942669905927076,0.002804783593477367,0.052701600438095186,30.370245922041995,77.59306813808287,40186.329783725145,856878.7193208601,-816692.3895371349,6.092530288618124,129.90884161929353,-123.81631133067539,24759.338531328816,3.7536898925604634,400540.37762962386,0.0,0.0,0.0,0.0,1.0,6587.0,1.0,9.0,0.0,0.0,0.0,0.0,0.6031493008113624,0.06550569368640927,0.7072468162522741,0.009946659049138943,0.9900533409508612,0.2927531837477259,0.7021532563058156,0.7072468162522741,0.6684473968931008,0.6793638717205539,0.9599344285601982,0.720864804018112,0.2833326208903345,0.7072468162522741,363.512,260.567,24.3829563,246.2319784,3.64026021E8,2.87180864E8,2.87180864E8,71.02789569436023,0.4868834526362341,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.family.seq600.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010542E7,5920.0,5920.0,3358.0,2562.0,0.0,56.722972972972975,43.277027027027025,0.0,0.5463395693955205,0.004481091168316489,0.0668107245831077,44.889854932715984,94.61736166806298,35555.1863913195,1920232.7120033419,-1884677.5256120223,6.005943647182348,324.3636337843483,-318.35769013716595,16654.923101965476,2.8133316050617356,273335.3468622067,0.0,0.0,0.0,0.0,1.0,5911.0,1.0,9.0,0.0,0.0,0.0,0.0,0.5,0.0015202702702702704,0.5672297297297297,0.015548747960631574,0.9844512520393686,0.43277027027027026,0.5795461614522823,0.5672297297297297,0.5200361128244226,0.5333839075802436,0.86030927199772,0.5456242985750621,0.17353893521806502,0.5672297297297297,358.586,214.193,22.4329438,207.9961333,3.78773132E8,2.57863097E8,2.57863097E8,56.976351351351354,0.5232985576249842,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.family.seq600.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010551E7,5920.0,5920.0,3377.0,2543.0,0.0,57.04391891891892,42.95608108108108,0.0,0.5498382629701951,0.004449317200811024,0.06657372354077598,44.57155549662274,94.28027088481544,35553.04133750599,1953354.5677154055,-1917801.5263778996,6.005581307011147,329.95854184381847,-323.9529605368074,16762.12682111392,2.8314403414043787,275074.7893632864,0.0,0.0,0.0,0.0,1.0,5911.0,1.0,9.0,0.0,0.0,0.0,0.0,0.5,0.0015202702702702704,0.5704391891891892,0.015565451824415759,0.9844345481755841,0.4295608108108108,0.5841638831912441,0.5704391891891892,0.5244611539618809,0.5379628151854607,0.8596019494590778,0.5522129104283069,0.1760988854824163,0.5704391891891892,330.228,206.281,20.6389323,205.5313175,3.78768126E8,2.57863097E8,2.57863097E8,57.263513513513516,0.5230359893572347,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010607E7,4894.0,4894.0,1132.0,3762.0,0.0,23.13036371066612,76.86963628933388,0.0,0.21576369149698768,0.002828162559029871,0.052727211460277985,77.19087930916375,123.21336295997084,40989.14536134496,2242797.693916479,-2201808.5485551343,8.375387282661414,458.2749681071678,-449.8995808245064,7506.945687365468,1.5339079867931076,88438.99463646064,0.5,8.0,0.0,0.0,1.0,4878.0,0.5,8.0,1.0,0.5,0.6666666666666666,0.7065276600564817,0.9997821853218533,0.9678030303030303,0.23130363710666121,0.016734164277239102,0.9832658357227609,0.7686963628933388,0.23628519929307884,0.23130363710666121,0.15911761053926954,0.18513703449478386,0.811728115564938,0.3187337961680249,0.04325645598843293,0.23130363710666121,487.369,464.787,17.8777146,463.2761697,3.90073001E8,2.12314332E8,2.12314332E8,23.763792398855742,0.19853678838521782,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010622E7,4894.0,4894.0,1163.0,3731.0,0.0,23.763792398855742,76.23620760114426,0.0,0.22288945137982288,0.0028059719379325203,0.05247106247414127,76.58521626145414,122.61272725562877,41002.86780715335,2229669.440642359,-2188666.572835206,8.378191215192757,455.59244802663653,-447.2142568114438,7673.319381388649,1.567903428971935,90425.60557979583,0.5294117647058824,9.0,0.0,0.0,1.0,4877.0,0.47058823529411764,8.0,1.0,0.5294117647058824,0.6923076923076924,0.727010842344533,0.9901820067785162,0.8416419818701475,0.2376379239885574,0.015800149643982662,0.9841998503560173,0.7623620760114426,0.23431341984005863,0.2376379239885574,0.16187931334122732,0.1881219593171901,0.821193737603783,0.32826271368329457,0.04457215007267519,0.2376379239885574,422.047,466.669,18.3613177,464.9765806,3.89713857E8,2.12314332E8,2.12314332E8,24.29505516959542,0.20000436509996763,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq300.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010638E7,4855.0,4856.0,2184.0,2672.0,0.0,44.97528830313015,55.02471169686985,0.0,0.44218267715628223,0.0020381749848430134,0.044887209460161503,55.32345948640914,104.60319172648451,40652.97794033637,1770903.8745270646,-1730250.8965867283,8.371700564319681,364.683664441323,-356.31196387700334,15738.55201799738,3.2410527219928706,185602.8502950465,0.6875,11.0,0.0,0.0,1.0,4840.0,0.3125,5.0,1.0,0.6875,0.8148148148148148,0.8287282459744899,1.0,1.0,0.4497528830313015,0.009135626367801531,0.9908643736321985,0.5502471169686985,0.42105762120253487,0.4497528830313015,0.36645458333677583,0.39385432855343744,0.8737016266823817,0.5407605585673522,0.15024849495453038,0.4497528830313015,460.314,474.46,18.782520400000003,473.0106321,3.96138981E8,2.1105157E8,2.11094999E8,45.22240527182866,0.1920876807614721,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq300.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010653E7,4856.0,4855.0,2190.0,2665.0,0.0,45.1081359423275,54.8918640576725,0.0,0.4436238593140443,0.002032021638296583,0.04483644742797284,55.15643928038836,104.48522036964646,40635.39154157928,1755689.2472915764,-1715053.855749997,8.369802583229513,361.6249736954843,-353.2551711122548,15826.551387844884,3.2598458059412736,186598.58041706888,1.0,16.0,0.0,0.0,1.0,4839.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.451081359423275,0.009008820155752167,0.9909911798442478,0.548918640576725,0.41731383465269917,0.451081359423275,0.367877867308533,0.39408343559762643,0.8770697517997729,0.5453133244333157,0.15333509294204287,0.451081359423275,452.533,457.922,18.1585164,455.47611969999997,3.96370496E8,2.11094999E8,2.1105157E8,45.39649845520082,0.1918221001640014,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq450.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010707E7,4610.0,4610.0,2631.0,1979.0,0.0,57.071583514099785,42.928416485900215,0.0,0.5658602008545948,0.001658518446294622,0.04058152145109681,43.19050180941918,92.63073109982362,38352.915133052666,1345757.644783387,-1307404.7296503342,8.319504367256544,291.9213980007347,-283.60189363347814,19577.85443293615,4.246823087404805,232243.4899517193,1.0,14.0,0.0,0.0,1.0,4596.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5707158351409979,0.006204858513481773,0.9937951414865186,0.42928416485900217,0.5175033870359662,0.5707158351409979,0.49500933913300454,0.5148807382599226,0.9040838610977006,0.6534113790932904,0.2421563477163629,0.5707158351409979,418.41,416.446,17.2069103,414.8846595,3.84142923E8,2.00484707E8,2.00484707E8,57.2234273318872,0.19640030486019106,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq450.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010722E7,4610.0,4610.0,2652.0,1958.0,0.0,57.52711496746204,42.47288503253796,0.0,0.5703070794521888,0.00163835805691695,0.04036052327792166,42.66549267500736,92.12561116971715,38358.5969437122,1330686.643014191,-1292328.0460704789,8.320736864145813,288.65220021999806,-280.33146335585224,19788.109423113263,4.292431545143875,234768.89783938564,1.0,14.0,0.0,0.0,1.0,4596.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5752711496746203,0.006559363873014843,0.9934406361269855,0.4247288503253796,0.519719029305491,0.5752711496746203,0.49753416516083737,0.5175615298056127,0.9059427535863794,0.6612735661222598,0.24656994090270715,0.5752711496746203,445.13,413.107,17.612512900000002,411.8270399,3.83804718E8,2.00484707E8,2.00484707E8,57.74403470715835,0.19577215889581967,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
output/res50k.genus.seq600.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.GridSearch,'-E ACC -y-property classifier.classifier.search.numToSelect -y-min 0.0 -y-max 8.0 -y-step 1.0 -y-base 2.0 -y-expression 5000/pow(BASE,I) -filter weka.filters.AllFilter -x-property filter -x-min 0.0 -x-max 1.0 -x-step 1.0 -x-base 1.0 -x-expression I -sample-size 100.0 -traversal COLUMN-WISE -log-file \\dev\\null -num-slots 4 -S 1 -W weka.classifiers.meta.FilteredClassifier -- -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N -1\" -W weka.classifiers.bayes.NaiveBayes',-3034773968581595348,2.01412010735E7,4038.0,4039.0,1601.0,2438.0,0.0,39.638524387224564,60.361475612775436,0.0,0.38660687477964256,0.002590631308096459,0.05083064084748632,60.71195788683728,110.06696724001169,33119.93392090651,2273567.309495828,-2240447.3755749217,8.2000331569464,562.9035180727477,-554.7034849158014,11203.89441487805,2.7739278075954568,134877.77813189232,0.3076923076923077,4.0,0.0,0.0,1.0,4026.0,0.6923076923076923,9.0,1.0,0.3076923076923077,0.47058823529411764,0.5540812261277845,0.9615384615384616,0.9233245091130707,0.3963852438722456,0.01164046837685035,0.9883595316231497,0.6036147561277544,0.36792606611120676,0.3963852438722456,0.3263882813089178,0.3470653130849493,0.7497949583286023,0.3720603472279876,0.13513672705545338,0.3963852438722456,438.57,344.884,16.8949083,343.68580310000004,4.60161721E8,1.75665082E8,1.75708535E8,39.71280019806883,0.21677060675579243,'Best filter: weka.filters.AllFilter\nBest classifier: weka.classifiers.meta.FilteredClassifier -F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 5000\" -W weka.classifiers.bayes.NaiveBayes',1.0,5000.0,0.0
